Datetime,FVG_Type,FVG_Lo,FVG_Hi,FVG_Mid,Width_Pips,Displacement_Pips
2025-10-02 04:00:00,BULLISH,1.17454,1.17467,1.17461,1.4,5.5
2025-10-02 12:00:00,BEARISH,1.17247,1.17467,1.17357,22.0,39.9
2025-10-03 08:00:00,BULLISH,1.17316,1.1733,1.17323,1.4,13.8
2025-10-06 00:00:00,BEARISH,1.1733,1.17412,1.17371,8.3,11.0
2025-10-07 00:00:00,BEARISH,1.1711,1.17123,1.17117,1.4,8.2
2025-10-07 04:00:00,BEARISH,1.16918,1.17,1.16959,8.2,16.4
2025-10-07 08:00:00,BEARISH,1.16781,1.16863,1.16822,8.2,15.0
2025-10-08 00:00:00,BEARISH,1.16279,1.16523,1.16401,24.4,36.6
2025-10-08 20:00:00,BULLISH,1.16252,1.1632,1.16286,6.8,13.5
2025-10-09 04:00:00,BEARISH,1.16306,1.1632,1.16313,1.4,28.4
2025-10-09 12:00:00,BEARISH,1.15848,1.16077,1.15962,22.9,37.7
2025-10-09 16:00:00,BEARISH,1.15741,1.15808,1.15774,6.7,34.8
2025-10-10 16:00:00,BULLISH,1.15821,1.1609,1.15956,26.9,30.9
2025-10-13 08:00:00,BEARISH,1.15955,1.16158,1.16056,20.2,32.3
2025-10-13 12:00:00,BEARISH,1.15808,1.15848,1.15828,4.0,24.1
2025-10-14 12:00:00,BULLISH,1.15768,1.15902,1.15835,13.4,42.9
2025-10-14 16:00:00,BULLISH,1.15982,1.16036,1.16009,5.4,9.4
2025-10-15 00:00:00,BULLISH,1.16158,1.16212,1.16185,5.4,20.2
2025-10-15 16:00:00,BULLISH,1.16347,1.16374,1.1636,2.7,8.1
2025-10-16 20:00:00,BULLISH,1.16959,1.16973,1.16966,1.4,5.5
2025-10-17 00:00:00,BULLISH,1.16986,1.17082,1.17034,9.6,12.3
2025-10-17 08:00:00,BEARISH,1.17,1.17082,1.17041,8.2,19.2
2025-10-17 12:00:00,BEARISH,1.16822,1.16918,1.1687,9.6,21.8
2025-10-23 00:00:00,BEARISH,1.16063,1.1609,1.16077,2.7,14.8
2025-10-29 00:00:00,BEARISH,1.16401,1.16523,1.16462,12.2,19.0
2025-10-29 16:00:00,BEARISH,1.16144,1.1632,1.16232,17.6,63.6
2025-10-30 08:00:00,BEARISH,1.16023,1.16144,1.16083,12.1,20.2
2025-10-30 12:00:00,BEARISH,1.15741,1.15996,1.15868,25.5,33.5
2025-10-31 12:00:00,BEARISH,1.15473,1.1562,1.15547,14.7,25.4
2025-11-03 08:00:00,BEARISH,1.15287,1.15354,1.1532,6.6,21.3
2025-11-04 08:00:00,BEARISH,1.14995,1.15115,1.15055,11.9,38.4
2025-11-05 20:00:00,BULLISH,1.14903,1.14969,1.14936,6.6,9.2
2025-11-06 00:00:00,BULLISH,1.14995,1.15075,1.15035,7.9,11.9
2025-11-06 08:00:00,BULLISH,1.15168,1.15181,1.15174,1.3,10.6
2025-11-06 12:00:00,BULLISH,1.1526,1.15354,1.15307,9.3,22.6
2025-11-07 00:00:00,BEARISH,1.1542,1.1546,1.1544,4.0,8.0
2025-11-07 08:00:00,BULLISH,1.1542,1.1558,1.155,16.0,25.3
2025-11-11 08:00:00,BULLISH,1.15687,1.15727,1.15707,4.0,12.0
2025-11-11 12:00:00,BULLISH,1.15808,1.15875,1.15841,6.7,22.8
2025-11-13 04:00:00,BULLISH,1.15955,1.1609,1.16023,13.5,21.5
2025-11-13 12:00:00,BULLISH,1.16374,1.16387,1.16381,1.4,32.4
2025-11-17 00:00:00,BEARISH,1.16184,1.16198,1.16191,1.4,16.2
2025-11-19 12:00:00,BEARISH,1.155,1.15701,1.156,20.0,41.5
2025-11-21 08:00:00,BEARISH,1.15287,1.1538,1.15334,9.3,33.2
2025-11-25 12:00:00,BULLISH,1.1546,1.1554,1.155,8.0,36.0
2025-11-26 12:00:00,BULLISH,1.15835,1.15888,1.15861,5.4,17.4
2025-11-27 04:00:00,BEARISH,1.15996,1.16036,1.16016,4.0,12.1
2025-11-28 00:00:00,BEARISH,1.15942,1.15955,1.15949,1.3,13.4
2025-11-28 04:00:00,BEARISH,1.15835,1.15848,1.15841,1.3,9.4
2025-11-28 12:00:00,BULLISH,1.15835,1.15969,1.15902,13.4,41.6
2025-12-01 08:00:00,BULLISH,1.16158,1.16266,1.16212,10.8,21.6
2025-12-01 16:00:00,BEARISH,1.16144,1.16266,1.16205,12.2,21.6
2025-12-02 20:00:00,BULLISH,1.16279,1.1632,1.16299,4.1,6.8
2025-12-03 00:00:00,BULLISH,1.1632,1.16401,1.1636,8.1,9.5
2025-12-03 08:00:00,BULLISH,1.16564,1.16591,1.16577,2.7,24.5
2025-12-04 16:00:00,BEARISH,1.1655,1.16618,1.16584,6.8,17.7
2025-12-08 00:00:00,BULLISH,1.16496,1.16537,1.16516,4.1,9.5
2025-12-10 16:00:00,BULLISH,1.16537,1.16781,1.16659,24.5,38.1
2025-12-10 20:00:00,BULLISH,1.16836,1.16945,1.16891,10.9,23.2
2025-12-11 08:00:00,BULLISH,1.17027,1.17137,1.17082,11.0,19.2
2025-12-11 12:00:00,BULLISH,1.17206,1.1744,1.17323,23.4,44.1
2025-12-15 00:00:00,BEARISH,1.17412,1.17426,1.17419,1.4,4.1
2025-12-15 08:00:00,BULLISH,1.17412,1.17481,1.17447,6.9,19.3
2025-12-16 08:00:00,BULLISH,1.17578,1.17619,1.17599,4.1,9.7
2025-12-17 00:00:00,BEARISH,1.17426,1.17481,1.17454,5.5,9.7
2025-12-17 04:00:00,BEARISH,1.17302,1.17412,1.17357,11.0,26.1
2025-12-17 12:00:00,BULLISH,1.17302,1.17454,1.17378,15.2,45.4
2025-12-19 04:00:00,BEARISH,1.17206,1.1722,1.17213,1.4,15.1
2025-12-22 04:00:00,BULLISH,1.17233,1.17275,1.17254,4.1,12.4
2025-12-22 08:00:00,BULLISH,1.17343,1.17371,1.17357,2.8,2.8
2025-12-22 12:00:00,BULLISH,1.17412,1.17523,1.17467,11.0,30.4
2025-12-23 00:00:00,BULLISH,1.17689,1.1773,1.17709,4.2,11.1
2025-12-29 20:00:00,BULLISH,1.17716,1.1773,1.17723,1.4,4.2
2026-01-01 20:00:00,BULLISH,1.17495,1.17536,1.17516,4.1,5.5
2026-01-02 04:00:00,BEARISH,1.17398,1.17536,1.17467,13.8,26.3
2026-01-02 20:00:00,BEARISH,1.17137,1.17178,1.17158,4.1,4.1
2026-01-05 00:00:00,BEARISH,1.16959,1.17192,1.17076,23.3,31.5
2026-01-05 12:00:00,BULLISH,1.16973,1.17082,1.17028,11.0,21.9
2026-01-05 16:00:00,BULLISH,1.17069,1.17165,1.17117,9.6,22.0
2026-01-06 08:00:00,BEARISH,1.17206,1.17288,1.17247,8.2,23.4
2026-01-06 12:00:00,BEARISH,1.17055,1.17082,1.17069,2.7,13.7
2026-01-08 12:00:00,BEARISH,1.16713,1.16727,1.1672,1.4,9.5
2026-01-12 00:00:00,BULLISH,1.16414,1.16564,1.16489,14.9,31.2
2026-01-12 04:00:00,BULLISH,1.16741,1.16795,1.16768,5.5,30.0
2026-01-12 16:00:00,BEARISH,1.16754,1.16768,1.16761,1.4,9.5
2026-01-13 12:00:00,BEARISH,1.16577,1.16618,1.16598,4.1,19.0
2026-01-15 12:00:00,BEARISH,1.16212,1.16306,1.16259,9.5,29.7
2026-01-16 12:00:00,BEARISH,1.1609,1.16117,1.16104,2.7,25.6
2026-01-16 20:00:00,BULLISH,1.1609,1.16117,1.16104,2.7,4.0
2026-01-19 00:00:00,BULLISH,1.16063,1.16266,1.16164,20.2,0.0
2026-01-19 12:00:00,BULLISH,1.16333,1.16414,1.16374,8.1,12.2
2026-01-20 00:00:00,BULLISH,1.16564,1.16591,1.16577,2.7,17.6
2026-01-20 04:00:00,BULLISH,1.16618,1.16918,1.16768,30.0,34.1
2026-01-20 08:00:00,BULLISH,1.16973,1.17206,1.17089,23.3,45.3
2026-01-21 16:00:00,BEARISH,1.16945,1.17041,1.16993,9.6,13.7
2026-01-22 08:00:00,BULLISH,1.17,1.17041,1.17021,4.1,13.7
2026-01-22 12:00:00,BULLISH,1.17082,1.17371,1.17227,28.9,31.6
2026-01-22 16:00:00,BULLISH,1.17371,1.17454,1.17412,8.3,11.0
2026-01-23 12:00:00,BULLISH,1.17481,1.17509,1.17495,2.8,20.7
2026-01-23 16:00:00,BULLISH,1.17633,1.18147,1.1789,51.4,55.6
2026-01-23 20:00:00,BULLISH,1.18175,1.18483,1.18329,30.8,7.0
2026-01-26 00:00:00,BULLISH,1.18357,1.18427,1.18392,7.0,8.4
2026-01-26 12:00:00,BULLISH,1.18708,1.18737,1.18723,2.8,40.9
2026-01-27 08:00:00,BULLISH,1.1885,1.18977,1.18913,12.7,31.1
2026-01-27 12:00:00,BULLISH,1.19005,1.1956,1.19283,55.5,54.0
2026-01-27 16:00:00,BULLISH,1.19746,1.19789,1.19768,4.3,24.3
2026-01-28 12:00:00,BEARISH,1.19546,1.1966,1.19603,11.4,27.2
2026-01-28 20:00:00,BULLISH,1.19546,1.19589,1.19567,4.3,32.9
2026-01-30 00:00:00,BEARISH,1.19446,1.19503,1.19474,5.7,45.7
2026-01-30 12:00:00,BEARISH,1.19005,1.19033,1.19019,2.8,55.5
2026-01-30 16:00:00,BEARISH,1.18708,1.18892,1.188,18.3,28.3
2026-02-02 12:00:00,BEARISH,1.18161,1.18483,1.18322,32.2,70.0
2026-02-03 00:00:00,BULLISH,1.18022,1.18092,1.18057,7.0,13.9
2026-02-06 12:00:00,BULLISH,1.18036,1.18147,1.18092,11.2,29.3
2026-02-09 04:00:00,BULLISH,1.18357,1.18554,1.18455,19.6,36.5
2026-02-09 08:00:00,BULLISH,1.18638,1.18737,1.18687,9.9,12.7
2026-02-09 12:00:00,BULLISH,1.18751,1.18977,1.18864,22.6,39.6
2026-02-11 00:00:00,BULLISH,1.19062,1.19104,1.19083,4.3,21.3
2026-02-11 12:00:00,BEARISH,1.18963,1.19104,1.19033,14.2,49.5
2026-02-16 12:00:00,BEARISH,1.18596,1.1861,1.18603,1.4,7.0
2026-02-17 16:00:00,BULLISH,1.18385,1.18511,1.18448,12.6,36.4
2026-02-18 00:00:00,BEARISH,1.18497,1.18511,1.18504,1.4,11.2
2026-02-18 12:00:00,BEARISH,1.18287,1.18329,1.18308,4.2,12.6
2026-02-18 16:00:00,BEARISH,1.17952,1.18161,1.18057,20.9,33.5
2026-02-19 08:00:00,BEARISH,1.17841,1.17883,1.17862,4.2,19.5
2026-02-19 12:00:00,BEARISH,1.17772,1.17813,1.17793,4.2,16.6
2026-02-20 00:00:00,BEARISH,1.17661,1.17675,1.17668,1.4,11.1
2026-02-20 20:00:00,BULLISH,1.18008,1.18217,1.18113,20.9,2.8
2026-02-23 00:00:00,BULLISH,1.17952,1.18189,1.18071,23.7,8.4
2026-02-23 08:00:00,BEARISH,1.18133,1.18189,1.18161,5.6,37.6
2026-02-25 00:00:00,BULLISH,1.17869,1.17925,1.17897,5.6,15.3
2026-02-25 16:00:00,BULLISH,1.18036,1.18064,1.1805,2.8,5.6
2026-02-27 20:00:00,BEARISH,1.17994,1.18106,1.1805,11.1,5.6
2026-03-02 00:00:00,BEARISH,1.17938,1.18147,1.18043,20.9,30.5
2026-03-02 04:00:00,BEARISH,1.17495,1.17619,1.17557,12.4,73.2
2026-03-03 04:00:00,BEARISH,1.16469,1.16904,1.16687,43.6,46.3
2026-03-03 08:00:00,BEARISH,1.16184,1.16482,1.16333,29.8,47.3
2026-03-05 00:00:00,BEARISH,1.16198,1.16333,1.16266,13.5,21.6
2026-03-05 20:00:00,BULLISH,1.15955,1.16077,1.16016,12.1,35.0
2026-03-06 08:00:00,BEARISH,1.15942,1.16063,1.16003,12.1,51.1
2026-03-06 16:00:00,BULLISH,1.15942,1.15996,1.15969,5.4,22.9
2026-03-06 20:00:00,BEARISH,1.1534,1.15835,1.15587,49.4,14.8
2026-03-09 00:00:00,BEARISH,1.15741,1.15996,1.15868,25.5,6.6
2026-03-09 12:00:00,BULLISH,1.15741,1.15794,1.15768,5.4,30.8
2026-03-09 16:00:00,BULLISH,1.15969,1.16158,1.16063,18.9,14.8
2026-03-10 16:00:00,BEARISH,1.16198,1.16252,1.16225,5.4,31.1
2026-03-11 08:00:00,BEARISH,1.16131,1.16184,1.16158,5.4,18.9
2026-03-11 12:00:00,BEARISH,1.15794,1.15942,1.15868,14.8,28.2
2026-03-11 20:00:00,BEARISH,1.1558,1.15674,1.15627,9.4,29.4
2026-03-12 12:00:00,BEARISH,1.1534,1.15473,1.15407,13.3,34.6
2026-03-13 04:00:00,BEARISH,1.14745,1.15088,1.14916,34.3,51.5
2026-03-13 16:00:00,BEARISH,1.1426,1.1439,1.14325,13.1,19.6
2026-03-16 08:00:00,BULLISH,1.14548,1.14758,1.14653,21.0,49.9
2026-03-17 08:00:00,BULLISH,1.15035,1.15075,1.15055,4.0,11.9
2026-03-18 16:00:00,BEARISH,1.14758,1.14969,1.14863,21.1,43.6
2026-03-19 12:00:00,BULLISH,1.1489,1.15181,1.15035,29.1,35.7
2026-03-19 16:00:00,BULLISH,1.1542,1.15794,1.15607,37.4,72.1
2026-03-20 00:00:00,BEARISH,1.15781,1.15794,1.15788,1.3,18.7
2026-03-23 00:00:00,BEARISH,1.15553,1.15634,1.15594,8.0,14.7
2026-03-24 20:00:00,BULLISH,1.15955,1.1605,1.16003,9.4,28.3
2026-03-25 12:00:00,BEARISH,1.15848,1.15955,1.15902,10.7,37.6
2026-03-30 08:00:00,BEARISH,1.14995,1.15128,1.15062,13.2,22.5
2026-03-30 12:00:00,BEARISH,1.14692,1.1489,1.14791,19.8,25.0
2026-03-31 12:00:00,BULLISH,1.14784,1.15154,1.14969,37.0,62.1
2026-03-31 16:00:00,BULLISH,1.1542,1.15433,1.15427,1.3,25.3
2026-04-01 08:00:00,BULLISH,1.15955,1.15982,1.15969,2.7,8.1
2026-04-02 00:00:00,BEARISH,1.15527,1.15808,1.15667,28.1,44.2
2026-04-02 04:00:00,BEARISH,1.15393,1.15473,1.15433,8.0,9.3
2026-04-03 12:00:00,BEARISH,1.15314,1.15433,1.15374,12.0,24.0
2026-04-06 08:00:00,BULLISH,1.15393,1.15447,1.1542,5.3,14.7
2026-04-07 08:00:00,BULLISH,1.15487,1.15527,1.15507,4.0,9.3
2026-04-07 20:00:00,BULLISH,1.15861,1.16673,1.16267,81.1,89.2
2026-04-08 00:00:00,BULLISH,1.16673,1.16713,1.16693,4.1,5.5
2026-04-08 16:00:00,BEARISH,1.16741,1.16904,1.16822,16.4,42.3
2026-04-10 08:00:00,BULLISH,1.17,1.17137,1.17069,13.7,27.4
2026-04-10 20:00:00,BEARISH,1.16932,1.17165,1.17048,23.3,5.5
2026-04-13 00:00:00,BEARISH,1.16973,1.17275,1.17124,30.2,16.4
2026-04-13 12:00:00,BULLISH,1.17027,1.17055,1.17041,2.7,16.4
2026-04-13 16:00:00,BULLISH,1.1722,1.17578,1.17399,35.8,51.0
2026-04-14 04:00:00,BULLISH,1.17702,1.17786,1.17744,8.3,16.6
2026-04-14 08:00:00,BULLISH,1.17813,1.17966,1.1789,15.3,19.5
2026-04-16 08:00:00,BEARISH,1.17911,1.17966,1.17938,5.6,25.0
2026-04-17 08:00:00,BULLISH,1.17883,1.17952,1.17918,7.0,18.1
2026-04-17 16:00:00,BEARISH,1.17869,1.17952,1.17911,8.3,33.4
2026-04-17 20:00:00,BEARISH,1.17647,1.17799,1.17723,15.2,15.3
2026-04-20 00:00:00,BEARISH,1.17647,1.17661,1.17654,1.4,16.6
2026-04-21 04:00:00,BEARISH,1.17799,1.17813,1.17806,1.4,4.2
2026-04-22 12:00:00,BEARISH,1.17261,1.17495,1.17378,23.4,31.7
2026-04-22 16:00:00,BEARISH,1.17151,1.1722,1.17185,6.9,9.6
2026-04-24 08:00:00,BULLISH,1.16863,1.17027,1.16945,16.4,26.0
2026-04-27 04:00:00,BULLISH,1.17316,1.1733,1.17323,1.4,2.8
2026-04-27 08:00:00,BULLISH,1.17357,1.17398,1.17378,4.1,16.5
2026-04-27 16:00:00,BEARISH,1.17288,1.17398,1.17343,11.0,16.5
2026-04-28 00:00:00,BEARISH,1.17206,1.1722,1.17213,1.4,13.7
2026-04-28 04:00:00,BEARISH,1.1711,1.17123,1.17117,1.4,19.2
2026-04-28 16:00:00,BULLISH,1.17069,1.1711,1.17089,4.1,9.6
2026-04-29 16:00:00,BEARISH,1.1685,1.16877,1.16863,2.7,27.3
2026-04-30 08:00:00,BULLISH,1.16741,1.16877,1.16809,13.6,42.4
2026-04-30 12:00:00,BULLISH,1.17165,1.17275,1.1722,11.0,13.8
2026-05-01 16:00:00,BEARISH,1.17316,1.17481,1.17399,16.5,37.3
2026-05-04 08:00:00,BEARISH,1.17206,1.17275,1.1724,6.9,23.4
2026-05-05 12:00:00,BULLISH,1.16986,1.17,1.16993,1.4,15.1
2026-05-06 00:00:00,BULLISH,1.17123,1.17192,1.17158,6.9,11.0
2026-05-06 08:00:00,BULLISH,1.17467,1.17495,1.17481,2.8,56.8
2026-05-07 08:00:00,BULLISH,1.17592,1.17661,1.17626,6.9,19.4
2026-05-07 16:00:00,BEARISH,1.17564,1.17661,1.17612,9.7,27.7
2026-05-07 20:00:00,BEARISH,1.17385,1.17412,1.17398,2.8,24.8
2026-05-08 04:00:00,BULLISH,1.17385,1.17454,1.17419,6.9,16.5
2026-05-08 08:00:00,BULLISH,1.17509,1.17633,1.17571,12.4,18.0
2026-05-11 00:00:00,BEARISH,1.17716,1.17813,1.17765,9.7,4.2
2026-05-12 00:00:00,BEARISH,1.17675,1.17786,1.1773,11.1,22.2
2026-05-12 04:00:00,BEARISH,1.17564,1.17619,1.17592,5.5,11.1
2026-05-12 08:00:00,BEARISH,1.17536,1.1755,1.17543,1.4,8.3
2026-05-13 04:00:00,BEARISH,1.17261,1.17357,1.17309,9.6,19.3
2026-05-13 08:00:00,BEARISH,1.17206,1.1722,1.17213,1.4,8.2
2026-05-14 12:00:00,BEARISH,1.1685,1.17082,1.16966,23.3,27.4
2026-05-14 16:00:00,BEARISH,1.16822,1.16836,1.16829,1.4,0.0
2026-05-14 20:00:00,BEARISH,1.16727,1.16754,1.16741,2.7,8.2
2026-05-15 00:00:00,BEARISH,1.16577,1.167,1.16639,12.2,16.3
2026-05-18 04:00:00,BULLISH,1.16266,1.16306,1.16286,4.1,18.9
2026-05-19 04:00:00,BEARISH,1.16401,1.16455,1.16428,5.4,6.8
2026-05-19 08:00:00,BEARISH,1.16279,1.16374,1.16326,9.5,14.9
2026-05-20 12:00:00,BULLISH,1.16063,1.16171,1.16117,10.8,18.9
2026-05-21 08:00:00,BEARISH,1.16184,1.16198,1.16191,1.4,12.1
2026-05-22 20:00:00,BULLISH,1.16225,1.16387,1.16306,16.2,10.8
2026-05-25 00:00:00,BULLISH,1.16171,1.16387,1.16279,21.6,5.4
2026-05-26 20:00:00,BULLISH,1.16333,1.1636,1.16347,2.7,6.8
2026-05-28 00:00:00,BEARISH,1.16171,1.16293,1.16232,12.2,13.5
2026-05-28 12:00:00,BULLISH,1.16225,1.16496,1.1636,27.1,41.9
2026-05-29 12:00:00,BULLISH,1.16564,1.16659,1.16611,9.5,29.9
2026-05-29 20:00:00,BEARISH,1.16591,1.16659,1.16625,6.8,9.5
2026-06-01 12:00:00,BEARISH,1.16401,1.16496,1.16448,9.5,31.1
2026-06-02 04:00:00,BULLISH,1.16414,1.16428,1.16421,1.4,19.0
2026-06-02 16:00:00,BEARISH,1.16374,1.16401,1.16387,2.7,14.9
2026-06-04 08:00:00,BULLISH,1.16184,1.16333,1.16259,14.9,20.3
2026-06-04 16:00:00,BEARISH,1.16212,1.16333,1.16272,12.2,16.2
2026-06-05 04:00:00,BULLISH,1.16198,1.16266,1.16232,6.8,8.1
2026-06-05 12:00:00,BEARISH,1.1562,1.16266,1.15943,64.5,82.1
2026-06-05 16:00:00,BEARISH,1.153,1.1554,1.1542,24.0,36.0
2026-06-08 12:00:00,BULLISH,1.15314,1.15327,1.1532,1.3,17.3
2026-06-09 08:00:00,BULLISH,1.15553,1.15634,1.15594,8.0,20.0
2026-06-09 16:00:00,BEARISH,1.15527,1.15634,1.1558,10.7,13.4
2026-06-10 04:00:00,BULLISH,1.15473,1.15513,1.15493,4.0,8.0
2026-06-11 16:00:00,BULLISH,1.15447,1.15647,1.15547,20.0,41.3
2026-06-12 20:00:00,BULLISH,1.15861,1.15982,1.15922,12.1,4.0
2026-06-15 00:00:00,BULLISH,1.15808,1.16023,1.15915,21.5,9.4
2026-06-15 16:00:00,BEARISH,1.16036,1.16077,1.16056,4.0,10.8
2026-06-17 08:00:00,BEARISH,1.16063,1.16077,1.1607,1.3,10.8
2026-06-17 16:00:00,BEARISH,1.15433,1.15875,1.15654,44.1,49.5
2026-06-17 20:00:00,BEARISH,1.1526,1.15407,1.15334,14.6,34.5
2026-06-18 08:00:00,BEARISH,1.14903,1.15141,1.15022,23.8,58.1
2026-06-19 08:00:00,BULLISH,1.14574,1.14613,1.14593,3.9,21.0
2026-06-23 08:00:00,BEARISH,1.14051,1.14233,1.14142,18.2,23.5
2026-06-23 12:00:00,BEARISH,1.13882,1.13999,1.13941,11.7,19.5
2026-06-24 00:00:00,BEARISH,1.13779,1.13817,1.13798,3.9,12.9
2026-06-24 04:00:00,BEARISH,1.13636,1.13714,1.13675,7.8,9.0
2026-06-24 08:00:00,BEARISH,1.13546,1.13623,1.13585,7.7,18.0
2026-06-25 20:00:00,BEARISH,1.13727,1.1374,1.13733,1.3,5.2
2026-06-26 04:00:00,BULLISH,1.13727,1.13766,1.13746,3.9,16.8
2026-06-26 08:00:00,BULLISH,1.13843,1.13986,1.13915,14.3,29.9
2026-06-26 16:00:00,BEARISH,1.13947,1.13986,1.13967,3.9,5.2
2026-06-29 12:00:00,BULLISH,1.14155,1.14207,1.14181,5.2,16.9
2026-06-30 00:00:00,BEARISH,1.1409,1.14247,1.14168,15.6,22.2
2026-06-30 12:00:00,BULLISH,1.14116,1.14155,1.14136,3.9,31.3
2026-07-01 00:00:00,BEARISH,1.14142,1.14194,1.14168,5.2,14.3
2026-07-02 04:00:00,BULLISH,1.13921,1.13947,1.13934,2.6,13.0
2026-07-02 12:00:00,BULLISH,1.14233,1.14325,1.14279,9.1,32.7
2026-07-06 16:00:00,BULLISH,1.1426,1.14416,1.14338,15.7,26.1
2026-07-07 04:00:00,BEARISH,1.1439,1.14403,1.14397,1.3,11.8
2026-07-07 16:00:00,BEARISH,1.14273,1.14286,1.14279,1.3,14.4
2026-07-07 20:00:00,BEARISH,1.14155,1.14207,1.14181,5.2,10.4
2026-07-08 16:00:00,BULLISH,1.14168,1.14181,1.14175,1.3,20.9
2026-07-10 00:00:00,BULLISH,1.14377,1.1439,1.14384,1.3,24.9
2026-07-10 20:00:00,BEARISH,1.14077,1.14155,1.14116,7.8,0.0
2026-07-13 00:00:00,BEARISH,1.14116,1.14155,1.14136,3.9,1.3
2026-07-13 16:00:00,BEARISH,1.13934,1.14012,1.13973,7.8,19.5
2026-07-14 12:00:00,BULLISH,1.1409,1.14207,1.14149,11.7,53.5
2026-07-15 00:00:00,BULLISH,1.14312,1.14325,1.14318,1.3,20.9
2026-07-15 16:00:00,BULLISH,1.14443,1.14639,1.14541,19.7,31.5
2026-07-16 12:00:00,BEARISH,1.14521,1.14639,1.1458,11.8,15.7
2026-07-20 12:00:00,BEARISH,1.1422,1.14312,1.14266,9.1,24.8
2026-07-21 04:00:00,BULLISH,1.14207,1.14233,1.1422,2.6,10.4
2026-07-21 12:00:00,BEARISH,1.14142,1.14233,1.14188,9.1,15.6
2026-07-23 00:00:00,BULLISH,1.14155,1.14273,1.14214,11.7,19.6
2026-07-23 08:00:00,BEARISH,1.1409,1.14273,1.14181,18.3,19.6
2026-07-23 12:00:00,BEARISH,1.13843,1.14077,1.1396,23.4,32.4
2026-07-27 00:00:00,BULLISH,1.13766,1.14051,1.13908,28.5,15.6
2026-07-27 08:00:00,BEARISH,1.13986,1.14051,1.14019,6.5,14.3
2026-07-27 12:00:00,BEARISH,1.13882,1.13973,1.13928,9.1,24.6
2026-07-28 12:00:00,BULLISH,1.13766,1.13882,1.13824,11.7,24.6
2026-07-29 16:00:00,BULLISH,1.13999,1.14469,1.14234,47.0,69.1
2026-07-30 08:00:00,BULLISH,1.146,1.14692,1.14646,9.2,26.3
2026-07-30 12:00:00,BULLISH,1.14863,1.15035,1.14949,17.2,29.1
2026-07-31 00:00:00,BEARISH,1.15247,1.15274,1.1526,2.7,17.3
2026-07-31 16:00:00,BULLISH,1.15088,1.15274,1.15181,18.6,23.9
2026-08-03 12:00:00,BEARISH,1.15181,1.15207,1.15194,2.7,9.3
2026-08-06 04:00:00,BEARISH,1.155,1.15567,1.15533,6.7,8.0
2026-08-06 12:00:00,BEARISH,1.1538,1.15393,1.15387,1.3,8.0
2026-08-06 16:00:00,BEARISH,1.153,1.1534,1.1532,4.0,10.6
2026-08-07 08:00:00,BULLISH,1.15287,1.153,1.15294,1.3,5.3
2026-08-07 12:00:00,BULLISH,1.1534,1.1554,1.1544,20.0,25.3
2026-08-12 16:00:00,BEARISH,1.15327,1.15367,1.15347,4.0,21.3
2026-08-14 00:00:00,BULLISH,1.15354,1.15367,1.1536,1.3,1.3
2026-08-14 04:00:00,BULLISH,1.1542,1.1546,1.1544,4.0,9.3
2026-08-14 08:00:00,BULLISH,1.15473,1.15594,1.15534,12.0,10.7
2026-08-14 12:00:00,BULLISH,1.15607,1.1566,1.15634,5.3,24.1
2026-08-17 00:00:00,BULLISH,1.15741,1.15821,1.15781,8.0,5.4
2026-08-17 04:00:00,BULLISH,1.15875,1.15929,1.15902,5.4,16.1
2026-08-19 00:00:00,BULLISH,1.15835,1.15848,1.15841,1.3,5.4
2026-08-19 04:00:00,BULLISH,1.15902,1.15955,1.15929,5.4,12.1
2026-08-19 08:00:00,BULLISH,1.16009,1.16036,1.16023,2.7,10.8
2026-08-19 12:00:00,BULLISH,1.16158,1.16604,1.16381,44.7,55.5
2026-08-21 00:00:00,BULLISH,1.16877,1.16932,1.16904,5.5,12.3
2026-08-21 12:00:00,BEARISH,1.16877,1.16904,1.16891,2.7,30.1
